,target_id,pval_RNA_wt_log,pval_RNA_wt_stationary
258,lcl|NC_014931.1_cds_WP_013538666.1_195,0.27212083,3.47E-06
259,lcl|NC_014931.1_cds_WP_013538668.1_197,0.000339962,1.16E-64
260,lcl|NC_014931.1_cds_WP_013538669.1_198,4.03E-05,1.67E-05
261,lcl|NC_014931.1_cds_WP_013538670.1_199,8.43E-06,2.07E-11
262,lcl|NC_014931.1_cds_WP_013538671.1_200,0.358790189,0.405598265
263,lcl|NC_014931.1_cds_WP_013538672.1_201,4.13E-09,2.96E-13
264,lcl|NC_014931.1_cds_WP_013538673.1_202,2.62E-05,0.54399498
265,lcl|NC_014931.1_cds_WP_013538674.1_203,4.64E-17,3.80E-11
266,lcl|NC_014931.1_cds_WP_013538675.1_204,4.23E-14,0.000147661
267,lcl|NC_014931.1_cds_WP_013538676.1_205,9.05E-19,0.457962949
268,lcl|NC_014931.1_cds_WP_013538677.1_206,8.49E-21,0.985390701
269,lcl|NC_014931.1_cds_WP_013538678.1_207,0.38053715,0.48430312
270,lcl|NC_014931.1_cds_WP_013538679.1_208,0.407447411,2.94E-05
271,lcl|NC_014931.1_cds_WP_013538680.1_209,0.000753693,5.16E-20
272,lcl|NC_014931.1_cds_WP_013538681.1_210,0.430058996,7.93E-05
273,lcl|NC_014931.1_cds_WP_013538682.1_211,0.068132699,4.81E-05
274,lcl|NC_014931.1_cds_WP_013538683.1_212,0.000166401,7.38E-08
275,lcl|NC_014931.1_cds_WP_013538684.1_213,1.11E-10,8.90E-27
276,lcl|NC_014931.1_cds_WP_013538686.1_215,0.05057837,0.698685221
277,lcl|NC_014931.1_cds_WP_013538687.1_216,0.033313623,0.19984585
278,lcl|NC_014931.1_cds_WP_013538688.1_217,0.802933492,1.30E-06
279,lcl|NC_014931.1_cds_WP_013538689.1_218,0.000985403,0.000168027
280,lcl|NC_014931.1_cds_WP_013538690.1_219,0.974217426,0.000564437
281,lcl|NC_014931.1_cds_WP_013538692.1_222,1.62E-09,3.93E-05
282,lcl|NC_014931.1_cds_WP_013538694.1_224,1.62E-12,1.85E-06
283,lcl|NC_014931.1_cds_WP_013538695.1_225,5.29E-10,0.018019393
284,lcl|NC_014931.1_cds_WP_013538696.1_226,1.19E-15,5.70E-05
285,lcl|NC_014931.1_cds_WP_013538697.1_227,0.895748118,0.118578051
286,lcl|NC_014931.1_cds_WP_013538698.1_228,3.95E-07,4.96E-13
287,lcl|NC_014931.1_cds_WP_013538699.1_229,1.20E-05,4.99E-16
288,lcl|NC_014931.1_cds_WP_013538700.1_230,0.012410441,0.048465273
289,lcl|NC_014931.1_cds_WP_013538701.1_231,2.55E-15,3.44E-20
290,lcl|NC_014931.1_cds_WP_013538702.1_232,0.001015291,0.454600487
291,lcl|NC_014931.1_cds_WP_013538703.1_233,0.349843738,0.458947244
292,lcl|NC_014931.1_cds_WP_013538704.1_234,0.049664864,1.15E-11
293,lcl|NC_014931.1_cds_WP_013538705.1_235,0.004246438,0.004180064
294,lcl|NC_014931.1_cds_WP_013538706.1_236,2.12E-14,9.73E-36
295,lcl|NC_014931.1_cds_WP_013538707.1_237,3.30E-13,1.65E-30
296,lcl|NC_014931.1_cds_WP_013538709.1_239,0.129693535,7.80E-06
297,lcl|NC_014931.1_cds_WP_013538710.1_240,0.137635471,0.015092742
298,lcl|NC_014931.1_cds_WP_013538711.1_241,0.025745504,8.97E-05
299,lcl|NC_014931.1_cds_WP_013538712.1_242,0.014981128,0.061660331
300,lcl|NC_014931.1_cds_WP_013538713.1_243,0.830835147,0.042177263
301,lcl|NC_014931.1_cds_WP_013538714.1_244,0.337336114,0.286574816
302,lcl|NC_014931.1_cds_WP_013538715.1_245,0.049656815,0.130039301
303,lcl|NC_014931.1_cds_WP_013538716.1_246,0.002360215,0.185936963
304,lcl|NC_014931.1_cds_WP_013538717.1_247,4.05E-06,0.010382591
